,university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
372,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,13-10-2020,,BRENDA-RIOS,F,24-06-1948,,,ZONA-DELTA-SAN-FERNANDO,JESSICA61@YAHOO.COM
373,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,18-01-2021,,HEATHER-MORAN,F,08-09-1977,,,COLONIA-EGIDO,SIMMONSKRISTIN@HOTMAIL.COM
374,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,11-12-2020,,DANA-PORTER,F,10-02-1927,,,ALIJILAN,STEVEN58@YAHOO.COM
375,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,04-01-2021,,JON-STEPHENS,M,23-11-2017,,,AARON-CASTELLANOS,ANGELA67@GMAIL.COM
376,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,12-01-2021,,CYNTHIA-COLE,F,06-11-1923,,,AMUSCHINA,PATRICK85@HOTMAIL.COM
377,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,22-09-2020,,MICHAEL-DUDLEY,M,30-03-2011,,,CAMPO-MORENO,FIGUEROADONNA@HOTMAIL.COM
378,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,07-09-2020,,CHRISTOPHER-ESCOBAR,M,15-11-1964,,,12-DE-OCTUBRE,DARRYL79@YAHOO.COM
379,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,19-09-2020,,DR.-MICHAEL-MEYER-JR.,M,12-03-1975,,,PUNTA-LARA,ANDREW52@GMAIL.COM
380,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,13-09-2020,,JESSICA-BOYD,F,22-08-2012,,,ARROYO-HONDO,ECASTILLO@GMAIL.COM
381,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,19-12-2020,,MS.-KATHERINE-HUGHES,F,02-01-1980,,,BLANCA-GRANDE,MORGANRONALD@YAHOO.COM
382,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,18-09-2020,,TIMOTHY-ANDREWS,M,16-08-1946,,,GARRO,JOHNSTEWART@YAHOO.COM
383,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,04-01-2021,,STEPHANIE-SANDERS,F,22-11-1949,,,AGUADA-CECILIO,RICHARDSONWENDY@GMAIL.COM
384,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,22-09-2020,,SHANNON-BENJAMIN,F,03-10-1991,,,CAÑADON-SECO,KEVIN20@GMAIL.COM
385,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,09-12-2020,,ERIC-HERNANDEZ,M,03-10-1949,,,9-DE-JULIO,MARYMENDOZA@YAHOO.COM
386,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,04-10-2020,,GREGORY-MENDEZ,M,01-10-1982,,,CAYASTACITO,AMY45@HOTMAIL.COM
387,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,18-09-2020,,MELISSA-ANDREWS,F,19-09-1938,,,ALTO-DEL-MOLLE,DAVID21@YAHOO.COM
388,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,23-01-2021,,PAMELA-PEREZ,F,15-02-1918,,,CHEROGUITA,KYLIEMONTGOMERY@HOTMAIL.COM
389,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,02-12-2020,,JAMES-TORRES,M,04-02-1954,,,ABRAMO,GSMITH@HOTMAIL.COM
390,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,08-10-2020,,TERRI-REYNOLDS,F,07-04-1929,,,ARRECHEA,COLEBRENDA@GMAIL.COM
391,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,05-11-2020,,STEVEN-OWENS,M,03-03-1906,,,BAÑADO-VERDE,SROGERS@YAHOO.COM
392,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,10-12-2020,,LINDA-MARTINEZ,F,14-07-1918,,,ATREUCO,OPATEL@GMAIL.COM
393,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,07-11-2020,,NICHOLAS-WALL,M,27-02-1925,,,VILLA-LYNCH,GREENDAKOTA@GMAIL.COM
394,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,04-11-2020,,AUTUMN-MARTIN,F,28-08-2013,,,EL-POTRERO,BLACKBURNANGELA@GMAIL.COM
395,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,10-01-2021,,DAVID-WILLIAMS,M,24-01-1990,,,ARROYO-GRANDE,ANTHONY16@HOTMAIL.COM
396,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,20-10-2020,,DANIEL-AYALA,M,26-04-1940,,,CACHIYUYAL,TIFFANY87@YAHOO.COM
397,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,08-01-2021,,KENNETH-JENKINS,M,21-02-1927,,,ALTO-VERDE,AARON33@GMAIL.COM
398,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,28-09-2020,,JULIA-ROBERTS,F,20-08-1976,,,ARROYO-TOMAS,MWRIGHT@YAHOO.COM
399,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,31-01-2021,,YOLANDA-HARDING,F,25-07-1955,,,CATUA,TODDEVANS@HOTMAIL.COM
400,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,30-09-2020,,MRS.-ALEXIS-MANN,F,13-02-1978,,,COLONIA-CLARA,CHELSEY97@GMAIL.COM
401,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,17-11-2020,,JESSICA-HODGE-MD,F,02-02-2001,,,CORRENTOSO,XPATTERSON@GMAIL.COM
402,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,27-01-2021,,DANIELLE-HOOD,F,17-10-1931,,,ALBERTO-FLORES,GORDONEVAN@GMAIL.COM
403,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,01-10-2020,,ANGELA-CROSS,F,08-01-1920,,,AGUSTIN-ROCA,MELISSA17@HOTMAIL.COM
404,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,16-12-2020,,SAMUEL-COLEMAN,M,21-10-1965,,,FIRMAT,LEBLANCDAVID@HOTMAIL.COM
405,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,27-01-2021,,REBECCA-RAY,F,19-08-2014,,,ARISTIA,HAMPTONJOHN@HOTMAIL.COM
406,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,02-12-2020,,ROBIN-LI,F,18-01-1947,,,ALGARROBO,SHAWTHOMAS@YAHOO.COM
407,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,02-01-2021,,CATHERINE-HAWKINS,F,22-07-1918,,,9-DE-JULIO-KILOMETRO-20,ANTHONYLOWE@HOTMAIL.COM
408,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,22-10-2020,,JOSHUA-ROSS,M,14-10-1976,,,ARROYO-DEL-PESCADO,YLANG@HOTMAIL.COM
409,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,19-01-2021,,TANYA-KAISER,F,12-08-1969,,,ZONA-DELTA-SAN-FERNANDO,JULIA41@GMAIL.COM
410,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,19-01-2021,,GREGORY-MCMAHON,M,04-06-1946,,,ALTO-EL-PUESTO,RAMIREZIVAN@HOTMAIL.COM
411,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,30-11-2020,,BRIAN-SHEPPARD,M,30-08-1928,,,CAÑADON-DEL-CORRAL,COREY57@HOTMAIL.COM
412,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,19-11-2020,,BRETT-MERRITT,M,02-03-1990,,,ALMIRANTE-IRIZAR,KAREN67@HOTMAIL.COM
413,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,23-10-2020,,CHRIS-MOORE,M,25-02-2020,,,CASCADA,ERICGRIFFITH@HOTMAIL.COM
414,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,12-12-2020,,PETER-SPARKS,M,02-06-1916,,,AGUADA-CECILIO,GEORGEWILLIAMS@YAHOO.COM
415,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,08-09-2020,,MEGAN-ANDRADE,F,21-02-1973,,,CHELFORO,AUSTIN56@YAHOO.COM
416,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,13-01-2021,,TYLER-WILSON,M,31-05-1946,,,FRANCISCO-PAZ,SCOTT72@GMAIL.COM
417,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,22-10-2020,,MARISSA-SMITH,F,28-09-1957,,,GODOY,NATALIESCHNEIDER@HOTMAIL.COM
418,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,25-11-2020,,THOMAS-NORTON,M,04-07-1987,,,CAÑADON-SECO,MSNYDER@GMAIL.COM
419,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,04-11-2020,,JASMIN-LARSEN,F,02-08-1974,,,COLONIA-MORGAN,CLARKRICHARD@HOTMAIL.COM
420,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,19-10-2020,,RHONDA-ROJAS,F,14-02-2000,,,COLONIA-JAUREGUI,WPAUL@HOTMAIL.COM
421,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,06-10-2020,,NICOLE-SCHULTZ,F,16-12-2003,,,BREA-CHIMPANA,TAMMIE77@HOTMAIL.COM
422,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,09-09-2020,,AMBER-MOSLEY,F,24-06-1909,,,ARAUCO,HILLMELANIE@YAHOO.COM
423,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,26-10-2020,,COLLEEN-LLOYD,F,11-12-1906,,,BARRIO-1-DE-MAYO,GABRIELPEREZ@HOTMAIL.COM
424,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,01-10-2020,,BOBBY-FRITZ,M,10-05-1996,,,ARROYO-CORTO,ALISONTHOMAS@YAHOO.COM
425,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,12-12-2020,,PAMELA-MOORE,F,22-12-1909,,,BARRANQUERAS,PETER94@HOTMAIL.COM
426,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,28-09-2020,,DANA-LOPEZ,F,12-10-2001,,,PEYRANO,JACKSONJONATHAN@YAHOO.COM
427,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,19-12-2020,,TERESA-MOORE,F,16-05-1952,,,GOBERNADOR-LANUSSE,JAMES11@HOTMAIL.COM
428,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,27-01-2021,,JAMES-KELLEY,M,30-05-1985,,,AGUARA-CUA,VPONCE@GMAIL.COM
429,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,28-01-2021,,HEATHER-DUARTE,F,30-12-1944,,,ALAMO,SAUNDERSROBERT@YAHOO.COM
430,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,01-11-2020,,DEREK-DICKERSON,M,09-09-2021,,,AVESTRUZ,MARYGARCIA@YAHOO.COM
431,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,04-01-2021,,KRISTEN-THOMAS,F,02-03-1918,,,LOS-LAURELES,SANCHEZCAITLYN@YAHOO.COM
432,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,12-01-2021,,RHONDA-ARNOLD,F,24-07-1981,,,BARRO-NEGRO,ANGELA52@YAHOO.COM
433,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,04-12-2020,,FRANCIS-HOUSTON,M,24-03-1929,,,AVENIDA-EJERCITO-PARANA,DSMITH@HOTMAIL.COM
434,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,05-11-2020,,MIKAYLA-LOPEZ,F,11-01-2013,,,CASEROS,MJACKSON@GMAIL.COM
435,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,19-11-2020,,TERESA-ALLEN,F,11-07-1984,,,ALTO-BLANCO,CHAD20@HOTMAIL.COM
436,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,02-10-2020,,HALEY-PRESTON,F,24-07-1926,,,ITURRASPE,JOHNROTH@YAHOO.COM
437,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,26-12-2020,,CHRISTOPHER-ALLEN,M,18-02-1912,,,SAN-JOSE,JACQUELINE69@GMAIL.COM
438,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,17-10-2020,,KELLI-GONZALEZ,F,03-05-1992,,,CARRIZAL,DARRYL66@GMAIL.COM
439,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,10-09-2020,,JOSEPH-TRAN,M,17-07-1915,,,ALTO-DEL-SALADILLO,EWEBSTER@HOTMAIL.COM
440,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,23-12-2020,,ROBIN-RUIZ,F,30-09-1990,,,ISIDRO-CASANOVA,DARRYLWRIGHT@HOTMAIL.COM
441,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,28-10-2020,,PAMELA-CARLSON,F,14-12-1982,,,MANUEL-ALBERTI,THOMASSHELTON@HOTMAIL.COM
442,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,25-11-2020,,KEVIN-WARD,M,28-07-1959,,,CEVIL-GRANDE,AMITCHELL@YAHOO.COM
443,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,18-01-2021,,DENNIS-NELSON,M,24-08-2016,,,ALFALAND,ANITAPHILLIPS@HOTMAIL.COM
444,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,28-11-2020,,ALEXANDRA-ROBERTSON,F,13-01-1909,,,BALCARCE,HAYDEN84@YAHOO.COM
445,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,22-10-2020,,STACY-BECK,F,19-08-1978,,,BALCOSNA,WRAMIREZ@HOTMAIL.COM
446,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,02-09-2020,,JEANETTE-VILLEGAS,F,19-07-2009,,,ALTO-DEL-SALADILLO,SMITHJUSTIN@YAHOO.COM
447,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,25-10-2020,,DIANA-MCDOWELL,F,03-10-1925,,,ABEL,ISAACWASHINGTON@YAHOO.COM
448,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,13-11-2020,,MARGARET-DAVIS,F,01-03-2007,,,ALCETE,WILSONWILLIAM@YAHOO.COM
449,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,28-11-2020,,MARY-WALLACE,F,03-03-1949,,,BARROS-PAZOS,LIUMARK@GMAIL.COM
450,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,26-12-2020,,DERRICK-ELLIS,M,31-12-1938,,,ARROYO-HONDO,JILL02@HOTMAIL.COM
451,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,08-10-2020,,KATHERINE-HALL,F,24-11-1923,,,BELLA-UNION-PARAJE,MICHELLEWHITE@HOTMAIL.COM
452,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,03-12-2020,,TIFFANY-PATTERSON,F,24-10-1946,,,ACONQUIJA,KYLEDAVIDSON@HOTMAIL.COM
453,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,05-01-2021,,AUSTIN-THOMAS,M,29-08-1951,,,COLONIA-AVELLANEDA,TMOODY@HOTMAIL.COM
454,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,30-12-2020,,JOSHUA-LEWIS,M,21-07-2004,,,COLONIA-LA-NEGRA,ROBLESBRIAN@GMAIL.COM
455,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,06-01-2021,,TRAVIS-WASHINGTON,M,26-04-1978,,,ALMACEN-LA-COLINA,RMILLER@YAHOO.COM
456,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,30-11-2020,,ASHLEY-HUGHES,F,06-09-1998,,,LEHMANN,SCOTTSHAH@GMAIL.COM
457,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,18-01-2021,,LESLIE-THOMAS,F,11-09-1993,,,ISLA-MARTIN-GARCIA,BENJAMINPARKER@GMAIL.COM
458,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,05-12-2020,,CARLOS-LOPEZ,M,29-04-1994,,,ARROYO-SAN-JUAN,MISTYMITCHELL@YAHOO.COM
459,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,13-12-2020,,ALAN-RODRIGUEZ,M,08-11-2018,,,CARMEN,VPORTER@GMAIL.COM
460,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,03-01-2021,,JOSHUA-SIMON,M,01-07-1925,,,CARILO,TLOPEZ@GMAIL.COM
461,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,25-10-2020,,GREGORY-JOHNSON,M,11-11-1932,,,ARANO,JANET52@GMAIL.COM
462,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,27-10-2020,,PATRICK-ROWE,M,15-03-1910,,,LLAVALLOL,SYLVIA50@GMAIL.COM
463,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,22-10-2020,,TYLER-ORTEGA,M,18-09-2008,,,INGENIERO-THOMPSON,ELIZABETHDAVIS@HOTMAIL.COM
464,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,31-12-2020,,JORDAN-SMITH,F,25-09-2002,,,PUESTO-DE-ISLA,ERIC57@HOTMAIL.COM
465,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,07-01-2021,,DEANNA-HODGE,F,02-09-1939,,,CARLOS-SPEGAZZINI,DONALDPARKER@HOTMAIL.COM
466,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,10-01-2021,,MARK-CARSON,M,21-07-1998,,,BANFIELD,HARDYNICHOLAS@HOTMAIL.COM
467,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,23-09-2020,,KIMBERLY-DURAN,F,24-06-1941,,,DOS-HERMANOS,TINA08@YAHOO.COM
468,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,30-11-2020,,MANUEL-RICHARDS,M,16-07-1938,,,CARRIZAL,LARRY86@HOTMAIL.COM
469,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,07-10-2020,,LORI-COLLINS,F,28-05-1937,,,FLORENTINO-AMEGHINO,WILLIAM13@YAHOO.COM
470,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,06-10-2020,,RYAN-RUSSELL,M,26-03-1910,,,HUASA-PAMPA-NORTE,ANDREAROMERO@YAHOO.COM
471,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,19-11-2020,,WILLIAM-MALONE,M,23-06-1980,,,VILLA-DOMINICO,BWILLIAMS@YAHOO.COM
472,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,16-09-2020,,JESSICA-JONES,F,30-08-1985,,,ASCENCION,UKING@GMAIL.COM
473,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,06-01-2021,,HANNAH-MOORE,F,23-06-1965,,,PEYRANO,JOHN14@YAHOO.COM
474,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,28-01-2021,,JOSHUA-TRAN,M,16-08-1910,,,ESTACION-SALADAS,KARENHANCOCK@GMAIL.COM
475,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,02-01-2021,,JEFFERY-PAUL,M,22-12-1917,,,MERLO,JIMENEZJEREMY@YAHOO.COM
476,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,16-11-2020,,DAVID-HENDERSON,M,15-05-2017,,,CAMPO-REDONDO,KHENDERSON@HOTMAIL.COM
477,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,11-09-2020,,MARCUS-BLAKE,M,23-10-1992,,,CENTRO-AGRICOLA-EL-PATO,CHERYL37@YAHOO.COM
478,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,22-11-2020,,MATTHEW-CHANDLER,M,26-07-1941,,,EL-JUPITER,REBECCA75@YAHOO.COM
479,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,19-11-2020,,LARRY-MILLER,M,06-08-1969,,,CAMPO-LA-NENA,WILLIAMSJASON@HOTMAIL.COM
480,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,17-09-2020,,CRYSTAL-ROGERS-DVM,F,08-01-1987,,,COLONIA-LA-ORACION,FGREEN@HOTMAIL.COM
481,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,25-09-2020,,DAVID-GREEN,M,03-10-1983,,,CALERA-LA-NORMA,JESSICAKHAN@HOTMAIL.COM
482,-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,20-11-2020,,DAKOTA-REED,M,17-10-1998,,,AGUA-DE-LA-ZORRA,XMILLER@YAHOO.COM
