,university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
506,universidad nacional de jujuy,licenciatura en ciencias geológicas,2021/01/02,ryan,olsen,male,42,5405,costa bonita balneario,pbyrd@yahoo.com
507,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/09/06,maureen,forbes,female,35,5405,barker,pharris@gmail.com
508,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/12/30,mary,wilson,female,79,5405,tristan suarez,stevensanchez@hotmail.com
509,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/11/19,nicole,cooper,female,36,5405,carmen de areco,ystephens@gmail.com
510,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/10/27,kelly,gates,female,108,2527,concepcion del bermejo,jyoung@gmail.com
511,universidad nacional de jujuy,bioquímica,2020/12/04,maria,ray,female,65,5596,adrogue,angelasandoval@hotmail.com
512,universidad nacional de jujuy,licenciatura en ciencia política ,2020/09/16,derek,chen,male,23,6501,agua blanca,jennydowns@gmail.com
513,universidad nacional de jujuy,actuario ,2020/10/30,jon,harrington,male,59,5596,campo coliqueo,nguyenlinda@hotmail.com
514,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/07,steven,rodriguez,male,94,6501,campo caretto,emiller@gmail.com
515,universidad nacional de jujuy,licenciatura en sociología ,2020/10/31,jared,washington,male,113,5596,alumine,zburns@hotmail.com
516,universidad nacional de jujuy,ingeniería en informática,2020/10/27,george,shelton,male,64,6501,agua verde,mannjordan@gmail.com
517,universidad nacional de jujuy,diseño industrial,2020/09/08,katie,lloyd,female,49,2900,el campamento,vgonzalez@yahoo.com
518,universidad nacional de jujuy,licenciatura en administración ,2020/12/24,mark,palmer,male,67,2900,amalia,ericacarney@yahoo.com
519,universidad nacional de jujuy,licenciatura en ciencias ambientales,2021/01/05,tracy,roman,female,59,2900,7 de abril,woodsrenee@hotmail.com
520,universidad nacional de jujuy,medicina,2020/12/08,michael,crawford,male,44,1886,anta chica,ladams@hotmail.com
521,universidad nacional de jujuy,diseño industrial,2020/12/18,daniel,rowland,male,57,1886,9 de julio,ahansen@yahoo.com
522,universidad nacional de jujuy,ingeniería en informática,2020/11/24,mark,mullen,male,32,6331,boulogne,triciajackson@hotmail.com
523,universidad nacional de jujuy,medicina,2021/01/26,marcus,hernandez,male,65,5313,desvio boero,sbrown@gmail.com
524,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/12/05,christopher,case,male,59,1704,campo monte la viruela,jessicataylor@hotmail.com
525,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/12/21,tyler,clark,male,36,1704,alto los cardales,ghill@yahoo.com
526,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/10/18,don,wagner,male,71,2723,empalme villa constitucion,sherrimason@hotmail.com
527,universidad nacional de jujuy,bioquímica,2020/12/18,lauren,reyes,female,51,3057,el remanso,cindy82@hotmail.com
528,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/11/04,christina,lewis,female,65,2723,arauco,laura96@gmail.com
529,universidad nacional de jujuy,licenciatura en ciencia política ,2020/10/21,samantha,vazquez,female,59,3057,20 de febrero,josephjarvis@yahoo.com
530,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/12/14,caitlyn,miller,female,85,6712,campo zavalla,harveyleslie@yahoo.com
531,universidad nacional de jujuy,diseño de imagen y sonido,2021/01/07,john,allen,male,17,6337,bonifacio,brewerheather@hotmail.com
532,universidad nacional de jujuy,bioquímica,2021/01/23,,andrea lewis md,female,72,2503,barrio indio trompa,hunter30@hotmail.com
533,universidad nacional de jujuy,arquitectura,2020/10/08,jeffrey,stewart,male,26,4500,la chilca,catherine57@yahoo.com
534,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/12/07,hannah,kennedy,female,113,4522,colonia montefiore,amy81@gmail.com
535,universidad nacional de jujuy,licenciatura en ciencia política ,2020/09/21,casey,williams,female,102,4500,agua de torre,angelgriffin@gmail.com
536,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/11/07,kathy,hamilton,female,23,4522,la legua,myersdustin@gmail.com
537,universidad nacional de jujuy,actuario ,2020/10/04,tom,terry,male,38,4500,blas durañona,scotttaylor@hotmail.com
538,universidad nacional de jujuy,licenciatura en ciencias geológicas,2021/01/21,jerome,anderson,male,81,4522,america unida,kellerkiara@yahoo.com
539,universidad nacional de jujuy,licenciatura en psicología,2021/01/11,sergio,jones,male,42,3180,el perdido est jose guisasola,kimberlyclark@gmail.com
540,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021/01/19,michael,abbott,male,68,3180,campo de talamayo,smithbrittany@gmail.com
541,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/10/18,robert,miller,male,59,5595,campo el mataco,mark01@hotmail.com
542,universidad nacional de jujuy,medicina,2021/01/20,ashley,ramos,female,59,5595,agua botada,myerslinda@yahoo.com
543,universidad nacional de jujuy,ingeniería electrónica,2020/12/10,shawn,mcdaniel,male,58,7240,coronel charlone,xcollins@hotmail.com
544,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/09/10,brent,collins,male,36,6725,campo andino,tfisher@gmail.com
545,universidad nacional de jujuy,ciencias veterinarias,2021/01/30,eric,chavez,male,75,6725,gobernador roca,lisawalker@gmail.com
546,universidad nacional de jujuy,contador público ,2020/11/10,kathy,gonzalez,female,40,6725,asuncion maria,thompsonchristina@yahoo.com
547,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/11/04,pamela,cox,female,80,2154,agustin roca,malonenicole@hotmail.com
548,universidad nacional de jujuy,diseño de imagen y sonido,2020/09/06,cynthia,johnson,female,75,2154,hito 45,elizabeth02@hotmail.com
549,universidad nacional de jujuy,licenciatura en sociología ,2020/11/10,james,solomon,male,114,2154,francisco paz,nathan18@gmail.com
550,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/12/04,mark,decker,male,20,1659,el sombrerito,samuel95@gmail.com
551,universidad nacional de jujuy,ciencias veterinarias,2020/12/19,jacqueline,clark,female,59,3190,alijilan,karenedwards@yahoo.com
552,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/10/05,gilbert,tyler,male,36,3216,graciarena,mrobbins@gmail.com
553,universidad nacional de jujuy,ingeniería electrónica,2020/12/30,cheryl,smith,female,101,7316,cañadon la madera,michael20@gmail.com
554,universidad nacional de jujuy,licenciatura en sociología ,2020/11/04,david,frey,male,28,7517,30 de agosto,hherrera@yahoo.com
555,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/10/04,james,kim,male,27,4157,arroyo quilla,taylorjon@hotmail.com
556,universidad nacional de jujuy,diseño industrial,2020/12/17,lawrence,jackson,male,56,4157,campo coubert,fjones@hotmail.com
557,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/11/15,,sarah rivera dvm,female,45,2806,el socorro,kennethwells@yahoo.com
558,universidad nacional de jujuy,ingeniería electrónica,2020/12/16,daniel,underwood,male,71,2806,los sembrados,robert78@hotmail.com
559,universidad nacional de jujuy,farmacia,2020/09/28,amber,solomon,female,72,2806,abra de hinojo,obrown@yahoo.com
560,universidad nacional de jujuy,diseño de imagen y sonido,2020/11/27,crystal,tate,female,27,3170,bustamante,beckywhite@hotmail.com
561,universidad nacional de jujuy,ciencias veterinarias,2020/10/31,,mr. christopher briggs,male,71,3170,arroyo tomas,kimberly25@hotmail.com
562,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/12/04,paul,ho,male,93,3170,agua colorada,jackie19@gmail.com
563,universidad nacional de jujuy,licenciatura en sociología ,2020/12/28,,david roberts md,male,61,8148,el arbolito,kellersarah@yahoo.com
564,universidad nacional de jujuy,licenciatura en administración ,2020/10/14,kelly,king,female,59,3445,chanilao,djones@yahoo.com
565,universidad nacional de jujuy,licenciatura en ciencias ambientales,2021/01/27,george,bryan,male,19,3714,eduardo costa,dillonmelissa@gmail.com
566,universidad nacional de jujuy,licenciatura en musicoterapia,2020/10/20,colin,holland,male,100,5417,colonia la gaviota,hernandezjoseph@gmail.com
567,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/10/14,julie,aguilar,female,63,5533,ingeniero de madrid,mclaughlinstephen@yahoo.com
568,universidad nacional de jujuy,ingeniería en informática,2020/09/03,,christine dixon md,female,101,5831,apeadero las chimbas,daviddecker@hotmail.com
569,universidad nacional de jujuy,bioquímica,2020/12/09,melanie,porter,female,49,6500,encina,williamseric@gmail.com
570,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/12/21,nicole,martinez,female,50,3445,corralito,bushrebecca@hotmail.com
571,universidad nacional de jujuy,licenciatura en musicoterapia,2020/09/05,katrina,owens,female,75,3714,colonia los lapachos,nhobbs@yahoo.com
572,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/09/29,michelle,pennington,female,115,5417,campo la plata,lgraham@hotmail.com
573,universidad nacional de jujuy,actuario ,2020/09/26,kimberly,chen,female,47,5533,iturraspe,christopherharris@yahoo.com
574,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/12/25,savannah,levy,female,46,5831,la chispa,heidichurch@gmail.com
575,universidad nacional de jujuy,actuario ,2020/12/28,tristan,curtis,male,23,6500,colonia celina,davisjoseph@yahoo.com
576,universidad nacional de jujuy,medicina,2020/10/19,,mr. david johnson,male,82,3445,arroyito,brittany49@yahoo.com
577,universidad nacional de jujuy,ingeniería en informática,2021/01/03,veronica,brown,female,59,3714,pozo navagan,alan79@gmail.com
578,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/11/19,roger,moore,male,50,5417,laguna del barro,debramatthews@hotmail.com
579,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/12/25,,katherine vasquez dds,female,80,5533,aldea san antonio,hburch@hotmail.com
580,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2021/01/31,debra,curtis,female,89,5831,el pino,nicholas05@yahoo.com
581,universidad nacional de jujuy,licenciatura en ciencia política ,2021/01/29,jasmine,diaz,female,20,6500,el lenguaraz,justin48@yahoo.com
582,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/11/10,steven,wiley,male,71,3445,iturraspe,lorraine91@yahoo.com
583,universidad nacional de jujuy,agronomía,2020/10/08,laura,carpenter,female,59,3714,la legua,timothy32@hotmail.com
584,universidad nacional de jujuy,ingeniería mecánica,2020/12/03,dale,hernandez,male,72,5417,pontaut,fhuerta@hotmail.com
585,universidad nacional de jujuy,licenciatura en psicología,2020/12/10,william,brown,male,15,5533,el jumeal,jclarke@gmail.com
586,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/12/29,mary,johnson,female,47,5831,base aeronaval punta indio,patricia73@hotmail.com
587,universidad nacional de jujuy,licenciatura en ciencias biológicas,2021/01/01,wesley,lambert,male,39,6500,alcaraz sud,davispatricia@hotmail.com
588,universidad nacional de jujuy,agronomía,2020/09/08,miguel,clark,male,76,3445,campana,stephen16@gmail.com
589,universidad nacional de jujuy,agronomía,2021/01/26,nicole,wyatt,female,53,3714,libano,donald13@hotmail.com
590,universidad nacional de jujuy,técnico para bioterios ,2021/01/29,maureen,shaffer,female,47,5417,santos lugares,aweaver@hotmail.com
591,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/12/10,kimberly,cruz,female,31,5533,colonia los lapachos,ryanterri@yahoo.com
592,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/24,ryan,larson,male,39,5831,agua de la piedra,meadowsamber@gmail.com
593,universidad nacional de jujuy,actuario ,2020/12/31,tina,callahan,female,54,6500,ramos mejia,aliciagilbert@hotmail.com
594,universidad nacional de jujuy,farmacia,2020/11/21,jeffrey,wilson,male,68,3445,arano,owensdouglas@hotmail.com
595,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/29,andrea,thomas,female,72,3714,cangallo,katie06@yahoo.com
596,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/11/01,david,morgan,male,107,5417,almacen el descanso,twalls@gmail.com
597,universidad nacional de jujuy,ingeniería electrónica,2020/10/21,matthew,english,male,96,5533,bella vista,perkinsdavid@gmail.com
598,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/09/29,vanessa,arnold,female,48,5831,agua de torre,jillfischer@gmail.com
599,universidad nacional de jujuy,arquitectura,2020/11/28,denise,day,female,20,6500,colonia el aguara,catherine51@yahoo.com
600,universidad nacional de jujuy,arquitectura,2020/11/10,jodi,maldonado,female,112,4134,caa yari,campbellrita@yahoo.com
601,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/12/20,eric,perez,male,39,5260,la esperanza rosas las flores,erinjennings@gmail.com
602,universidad nacional de jujuy,agronomía,2020/09/14,christine,hill,female,77,4134,la rosa,sullivanamanda@yahoo.com
603,universidad nacional de jujuy,licenciatura en psicología,2021/01/26,marie,english,female,17,5260,chancay,daniel90@yahoo.com
604,universidad nacional de jujuy,ingeniería mecánica,2020/12/21,sarah,ellis,female,60,4134,ingeniero allan,rsandoval@yahoo.com
605,universidad nacional de jujuy,licenciatura en psicología,2021/01/19,sandy,rowe,female,59,5260,arroyo de la ventana,joshuarose@gmail.com
606,universidad nacional de jujuy,licenciatura en sociología ,2020/09/09,stephanie,morrison,female,100,4134,calera la norma,johnwalker@hotmail.com
607,universidad nacional de jujuy,medicina,2020/11/18,thomas,hardy,male,72,5260,algarrobo,bentonbrian@gmail.com
608,universidad nacional de jujuy,licenciatura en administración ,2021/01/12,margaret,matthews,female,59,4134,canal 15 cerro de la gloria,jerry60@yahoo.com
609,universidad nacional de jujuy,licenciatura en sociología ,2020/11/24,robert,braun,male,61,5260,el pingo,davisjeffrey@yahoo.com
610,universidad nacional de jujuy,técnico para bioterios ,2020/09/03,lori,price,female,90,4134,comandante granville,rebecca20@yahoo.com
611,universidad nacional de jujuy,licenciatura en administración ,2020/12/17,brendan,obrien,male,103,5260,colonia la marta,fedwards@gmail.com
612,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/11/05,tiffany,rivas,female,114,5544,almirante brown,rebecca69@hotmail.com
613,universidad nacional de jujuy,ingeniería en informática,2020/11/06,luke,howard,male,115,5544,carlos keen,tcampbell@hotmail.com
614,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/15,david,hull,male,100,5544,alto verde,agriffith@hotmail.com
615,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/10/21,teresa,williams,female,27,3416,arroyo ceibal,thomaswood@hotmail.com
616,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/15,alan,davis,male,69,3575,agustin mosconi,tiffany81@hotmail.com
617,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/04,jesse,marshall,male,95,3416,paso del rey,qdaniels@hotmail.com
618,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/10/24,heather,miller,female,23,3575,libertad,vthornton@hotmail.com
619,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/09/07,alison,miller,female,101,3416,la torrecita,mescobar@hotmail.com
620,universidad nacional de jujuy,licenciatura en ciencia política ,2021/01/11,sandra,miles,female,59,3575,bernasconi,dfrazier@gmail.com
621,universidad nacional de jujuy,medicina,2020/11/27,jared,lewis,male,116,1759,calderon,lawsonrobert@gmail.com
622,universidad nacional de jujuy,ingeniería electrónica,2020/10/17,allison,ford,female,41,3009,francisco berra,obauer@gmail.com
623,universidad nacional de jujuy,ingeniería mecánica,2020/12/28,lisa,nelson,female,17,3009,b los aromos san patricio,howellchristian@hotmail.com
624,universidad nacional de jujuy,licenciatura en sociología ,2020/10/17,,mrs. jessica wagner md,female,107,1890,flamenco,carolwong@gmail.com
625,universidad nacional de jujuy,diseño industrial,2020/10/21,michael,morgan,male,17,1890,colonia alberdi,zjones@hotmail.com
626,universidad nacional de jujuy,licenciatura en musicoterapia,2020/12/02,julie,williamson,female,22,1890,carlos tejedor,yolanda05@gmail.com
627,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021/01/02,susan,steele,female,88,3200,agua salada,miranda84@hotmail.com
628,universidad nacional de jujuy,licenciatura en psicología,2020/12/13,,barbara johnson phd,female,93,1981,altamirano,riddledeborah@gmail.com
629,universidad nacional de jujuy,actuario ,2020/09/02,william,macias,male,59,1981,los indios,kaylee92@yahoo.com
630,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021/01/18,sean,owens,male,93,7540,aguaditas,harmonkristy@yahoo.com
631,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2021/01/14,sharon,johnson,female,59,7540,colonia rivas,kimberlydunn@gmail.com
632,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/09/05,nicholas,walker,male,59,8175,abra,heiditurner@gmail.com
633,universidad nacional de jujuy,diseño industrial,2020/11/08,earl,baker,male,28,8175,cacique ariacaiquin,jacobfernandez@hotmail.com
634,universidad nacional de jujuy,licenciatura en ciencia política ,2020/10/13,justin,lee,male,108,3381,bajo de raco,mariagraham@hotmail.com
635,universidad nacional de jujuy,licenciatura en artes,2020/10/13,patrick,moon,male,110,3381,la chispa,richard63@yahoo.com
636,universidad nacional de jujuy,farmacia,2020/10/25,eric,sheppard,male,112,5304,los cardos,jeremiahalvarez@yahoo.com
637,universidad nacional de jujuy,licenciatura en ciencia política ,2020/11/19,victoria,gibson,female,33,9405,wilde,andrew50@hotmail.com
638,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/10/08,debbie,lloyd,female,89,9405,la isabel,jclark@yahoo.com
639,universidad nacional de jujuy,agronomía,2020/12/11,,mr. edward stone,male,58,2173,las perlas,valerie89@hotmail.com
640,universidad nacional de jujuy,ingeniería en informática,2021/01/25,sara,boyle,female,105,2173,buena esperanza,manuellarson@gmail.com
641,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2021/01/12,vincent,anderson,male,93,6616,gobernador lanusse,loriwillis@yahoo.com
642,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/09/18,gregg,guerrero,male,111,6616,angeloni,gregory83@gmail.com
643,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/11/22,jonathan,thornton,male,67,1921,coliqueo,lisaeaton@gmail.com
644,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/11/07,valerie,acosta,female,30,1921,colonia duportal,alyssalester@yahoo.com
645,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/22,roy,crawford,male,60,9017,florencio varela,andersonrachel@yahoo.com
646,universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/10/16,sharon,martin,female,72,9017,bonpland,parsonsjeffrey@yahoo.com
647,universidad nacional de jujuy,bioquímica,2020/09/17,mark,weaver,male,104,9017,25 de mayo,kgibson@yahoo.com
648,universidad nacional de jujuy,diseño industrial,2020/11/16,eric,harrell,male,95,4606,argentina belvedere,icooper@hotmail.com
649,universidad nacional de jujuy,licenciatura en artes,2021/01/02,carolyn,moore,female,116,4606,campo garabato,devin93@yahoo.com
650,universidad nacional de jujuy,ingeniería mecánica,2020/09/28,chad,smith,male,85,4606,la florencia,michael46@yahoo.com
651,universidad nacional de jujuy,bioquímica,2020/12/15,lisa,thomas,female,47,4606,general guido,justin81@gmail.com
652,universidad nacional de jujuy,actuario ,2021/01/31,mackenzie,ward,female,59,4606,florentino ameghino,taylorkenneth@hotmail.com
653,universidad nacional de jujuy,licenciatura en ciencias ambientales,2021/02/01,robert,pitts,male,99,9310,alto de sierra,kclark@hotmail.com
654,universidad nacional de jujuy,medicina,2020/09/25,rebecca,wiley,female,52,3620,campo yaguarete,thomas23@hotmail.com
655,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/11/14,nicole,mendoza,female,98,3620,los frentones,sheilamendoza@gmail.com
656,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/09/30,meghan,phillips,female,102,3620,el guanaco,weaverwilliam@yahoo.com
657,universidad nacional de jujuy,farmacia,2020/11/21,colin,nguyen,male,85,3620,alpasinche,sherrydavidson@hotmail.com
658,universidad nacional de jujuy,arquitectura,2020/09/23,beth,may,female,101,1727,carlos casares,moorechristina@gmail.com
659,universidad nacional de jujuy,ciencias veterinarias,2020/10/06,austin,payne,male,46,1727,cañada la negra,timothy61@gmail.com
660,universidad nacional de jujuy,licenciatura en musicoterapia,2020/10/22,jennifer,ruiz,female,114,4616,amana,abigailsmith@yahoo.com
661,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/10/09,judy,oneal,female,59,4616,2 de mayo,warnermatthew@yahoo.com
662,universidad nacional de jujuy,medicina,2021/01/16,dorothy,walters,female,69,5613,agua de castilla,xmccarthy@hotmail.com
663,universidad nacional de jujuy,técnico para bioterios ,2020/11/06,robert,anderson,male,31,5613,anguil,mario74@hotmail.com
664,universidad nacional de jujuy,ingeniería en informática,2020/12/11,emily,clark,female,100,5613,chacras viejas,nicholas53@gmail.com
665,universidad nacional de jujuy,actuario ,2021/01/21,caitlin,baker,female,87,5384,centro comunitario cnia nue,arthur69@yahoo.com
666,universidad nacional de jujuy,licenciatura en terapia ocupacional,2021/01/20,jennifer,thomas,female,59,5384,arroyo claro,briangarcia@hotmail.com
667,universidad nacional de jujuy,licenciatura en ciencia política ,2020/09/10,jacob,young,male,77,1919,cañadon de los indios,fhenry@gmail.com
668,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/10/21,david,dawson,male,35,1919,cañada la negra,jessicajones@yahoo.com
669,universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/09/20,martha,brown,female,22,1919,aeropuerto ezeiza,josephvalentine@gmail.com
670,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/09/10,william,myers,male,73,1919,anecon grande,soconnell@yahoo.com
671,universidad nacional de jujuy,diseño industrial,2020/10/23,edward,phillips,male,110,4139,el pingo,mgonzalez@hotmail.com
672,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/12,daniel,gray,male,94,6315,los gauchos,michaelbrady@yahoo.com
673,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021/01/01,jasmine,bradley,female,17,6315,abra guazu,nicole59@yahoo.com
674,universidad nacional de jujuy,licenciatura en psicología,2020/12/11,,mr. joshua wolfe,male,59,2242,arenaza,walkercarolyn@yahoo.com
675,universidad nacional de jujuy,licenciatura en administración ,2020/12/18,sharon,spears,female,59,2242,barrio villa cordoba,gatesjohn@hotmail.com
676,universidad nacional de jujuy,licenciatura en musicoterapia,2020/11/15,reginald,terry,male,52,2242,santos lugares,jennifer88@hotmail.com
677,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/08,megan,thomas,female,34,2242,arroyo grande,derrickevans@yahoo.com
678,universidad nacional de jujuy,técnico para bioterios ,2021/01/12,todd,fitzgerald,male,87,1635,ituzaingo,robertsfrank@yahoo.com
679,universidad nacional de jujuy,diseño de imagen y sonido,2021/01/04,sarah,martin,female,59,2707,adrian maturano,jesse49@hotmail.com
680,universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/11/23,billy,zavala,male,90,2707,antonio tomas,barkernicole@hotmail.com
681,universidad nacional de jujuy,farmacia,2020/09/26,nathan,schultz,male,34,6200,doctor domingo harosteguy,johnstonjacqueline@yahoo.com
682,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/09/12,lauren,gardner,female,72,6200,el abanico,fhernandez@yahoo.com
683,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/10/13,brian,payne,male,109,8424,acebal,bradleystevens@yahoo.com
684,universidad nacional de jujuy,licenciatura en psicología,2021/02/01,emily,barber,female,26,6474,colonia duran,jeffreysmith@yahoo.com
685,universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/12/11,julie,gutierrez,female,23,6474,puesto de isla,rrios@hotmail.com
686,universidad nacional de jujuy,agronomía,2020/12/14,colleen,hill,female,40,5435,beruti,jasonsmith@yahoo.com
687,universidad nacional de jujuy,ingeniería electrónica,2020/09/09,russell,lawrence,male,19,9213,algarrobo,bpitts@gmail.com
688,universidad nacional de jujuy,licenciatura en psicología,2021/01/13,troy,mcclure,male,39,9213,colonia lia y allende,christopherrobinson@yahoo.com
689,universidad nacional de jujuy,licenciatura en psicología,2020/10/06,dawn,holt,female,90,9213,campo clucellas,mknight@hotmail.com
690,universidad nacional de jujuy,licenciatura en musicoterapia,2021/01/11,corey,elliott,male,59,9213,25 de mayo,travismichael@yahoo.com
691,universidad nacional de jujuy,diseño de imagen y sonido,2021/01/28,terry,hale,male,38,9053,arroyo corralito,jmiller@yahoo.com
692,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/02,yvonne,bennett,female,95,9053,azteazu,ilopez@gmail.com
693,universidad nacional de jujuy,ingeniería electrónica,2020/11/09,michael,drake,male,114,7621,alanices,emcgee@gmail.com
694,universidad nacional de jujuy,ingeniería electrónica,2021/01/08,donald,patton,male,41,7621,chipauquil,kimberlylewis@yahoo.com
695,universidad nacional de jujuy,licenciatura en administración ,2020/12/06,carl,hall,male,83,8412,coronel pringles,john22@gmail.com
696,universidad nacional de jujuy,actuario ,2021/01/09,jeffrey,armstrong,male,109,8412,cutral co,nixonashley@gmail.com
697,universidad nacional de jujuy,arquitectura,2020/09/20,anthony,thomas,male,29,8214,gobernador benegas,darrellgonzalez@yahoo.com
698,universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/10/22,audrey,briggs,female,111,6354,francisco paz,markstafford@gmail.com
699,universidad nacional de jujuy,ingeniería electrónica,2020/10/15,matthew,horne,male,34,6354,agustin mosconi,igraves@yahoo.com
700,universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/06,cathy,cook,female,111,6354,quilmes oeste,daniel47@gmail.com
701,universidad nacional de jujuy,agronomía,2020/12/23,ryan,gordon,male,68,6457,correa,joshua77@yahoo.com
702,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/09/12,melissa,saunders,female,57,2726,blandengues,williamstonya@gmail.com
703,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021/01/21,heidi,anderson,female,59,4630,12 de agosto,lisareeves@hotmail.com
704,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/12/21,rebecca,garcia,female,67,4630,la primavera,nsmith@hotmail.com
705,universidad nacional de jujuy,farmacia,2020/11/28,tina,ryan,female,43,4630,aldea brasilera,hailey03@hotmail.com
706,universidad nacional de jujuy,licenciatura en ciencia política ,2020/10/19,megan,parker,female,59,4630,campo garay,joseph11@hotmail.com
707,universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/10/27,heather,ross,female,41,2183,kilometro 125,kimdaniel@yahoo.com
708,universidad nacional de jujuy,medicina,2020/12/01,michael,smith,male,59,2183,adan quiroga,aschaefer@yahoo.com
709,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/12/14,george,garcia,male,85,3364,berraondo,johnsongina@hotmail.com
710,universidad nacional de jujuy,bioquímica,2020/09/09,julie,johnston,female,39,3722,est jauregui va flandria,rdunlap@gmail.com
711,universidad nacional de jujuy,diseño de imagen y sonido,2021/01/28,jacob,russell,male,68,3364,el medano,mooreerik@yahoo.com
712,universidad nacional de jujuy,ciencias veterinarias,2021/01/05,brandon,smith,male,83,3722,algarrobo del aguila,sandra35@hotmail.com
713,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2021/02/01,jacqueline,ray,female,89,3364,cabure,bvillegas@hotmail.com
714,universidad nacional de jujuy,arquitectura,2020/11/14,lisa,garrett,female,83,3722,campo galloso,christinawilliams@yahoo.com
715,universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/09/17,cory,martinez,male,59,3364,ricardone,robertwells@gmail.com
716,universidad nacional de jujuy,farmacia,2020/11/24,dennis,woodard,male,59,3722,berretta,zcook@yahoo.com
